#node	date	numeric date
NC_007916.1	2005-05-20	2005.382192
NODE_0000275	1902-08-23	1902.643649
NC_004064.1	2003-07-02	2003.500000
NC_006875.1	2003-08-20	2003.634247
NODE_0000276	0523-08-10	523.607638
NODE_0000277	1009-07-07	1009.514955
NC_033081.1	2007-01-13	2007.034247
NODE_0000278	1369-07-24	1369.561469
NC_012699.1	1981-07-01	1981.497260
NC_040674.1	2015-07-20	2015.549315
NODE_0000279	0970-07-18	970.543448
NC_008311.1	2011-08-05	2011.593151
NODE_0000280	1132-03-14	1132.199717
NC_029645.1	2006-06-06	2006.428767
NODE_0000281	1383-07-07	1383.514414
NC_044047.1	1998-07-01	1998.497260
NC_045762.1	2012-02-02	2012.088798
NODE_0000282	0734-05-22	734.388271
NODE_0000283	0817-10-10	817.773336
NC_038317.1	2007-01-11	2007.028767
NODE_0000284	0988-08-06	988.596894
NC_014411.1	2001-11-07	2001.850685
NODE_0000285	1598-03-13	1598.196946
NC_023861.1	1994-03-22	1994.220548
NODE_0000286	1736-11-20	1736.886315
NC_028380.1	2007-01-13	2007.034247
NC_024765.1	2010-10-08	2010.768493
NODE_0000287	0845-03-25	845.228738
NODE_0000288	0981-04-02	981.249389
NC_022802.1	1953-07-01	1953.497260
NODE_0000289	1806-02-07	1806.102724
NC_025114.1	2004-01-11	2004.028689
NODE_0000290	1892-02-07	1892.101822
NC_012986.1	2009-06-22	2009.472603
NC_012957.1	2002-10-16	2002.790411
NODE_0000291	1031-04-02	1031.250867
NODE_0000292	1464-09-02	1464.669925
NC_027919.1	1988-07-01	1988.498634
NC_027918.1	2011-01-14	2011.036986
NODE_0000293	1154-09-16	1154.708107
NODE_0000294	1406-06-27	1406.485476
NC_004421.1	2005-08-02	2005.584932
NODE_0000295	1634-03-30	1634.241894
NC_023422.1	2010-04-13	2010.280822
NODE_0000296	1804-07-19	1804.549130
NC_011829.1	2007-08-05	2007.593151
NODE_0000297	1869-04-13	1869.281933
NC_027054.1	2003-01-12	2003.031507
