#node	date	numeric date
NC_003446.1	2001-07-17	2001.541096
NODE_0000114	1209-02-24	1209.148333
NODE_0000115	1637-11-10	1637.858012
NC_055125.1	2001-09-17	2001.710959
NC_003787.1	1999-08-09	1999.604110
NODE_0000116	1589-11-20	1589.885679
NODE_0000117	1971-04-06	1971.262531
NC_023627.1	2010-06-17	2010.458904
NC_025788.1	2007-01-09	2007.023288
NODE_0000118	1705-05-09	1705.352424
NC_038764.1	2003-01-11	2003.028767
NODE_0000119	1812-02-11	1812.112553
NC_040417.1	2007-02-16	2007.127397
NC_032270.1	2007-01-13	2007.034247
NODE_0000120	1155-03-03	1155.167584
NODE_0000121	1200-03-01	1200.166025
NODE_0000122	1276-02-06	1276.099515
NC_033823.1	2012-01-13	2012.034153
NODE_0000123	1760-07-09	1760.520997
NC_003694.1	1986-07-01	1986.497260
NC_003621.1	1989-05-02	1989.332877
NODE_0000124	1220-06-27	1220.487288
NC_006056.1	2001-08-01	2001.582192
NODE_0000125	1255-10-30	1255.829548
NODE_0000126	1316-03-09	1316.187723
NODE_0000127	1815-10-02	1815.751818
NC_003502.1	1997-08-19	1997.631507
NC_003509.1	2004-05-01	2004.331967
NODE_0000128	1608-01-18	1608.047006
NC_033492.1	2009-01-13	2009.034247
NODE_0000129	1790-08-10	1790.606142
NC_006057.1	2003-05-20	2003.382192
NODE_0000130	1899-09-18	1899.714966
NC_017939.1	2011-12-22	2011.973973
NC_003615.1	1991-03-22	1991.220548
NODE_0000131	1516-12-13	1516.950657
NODE_0000132	1670-09-29	1670.742582
NC_043447.1	2001-10-08	2001.768493
NC_040399.1	1977-07-01	1977.497260
NODE_0000133	1640-09-25	1640.734572
NC_003791.1	1999-08-09	1999.604110
NODE_0000134	1716-12-02	1716.919479
NC_003622.1	1989-05-25	1989.395890
NODE_0000135	1822-09-07	1822.684316
NC_043684.1	2007-01-07	2007.017808
NODE_0000136	1866-09-08	1866.685625
NC_004439.1	2004-02-02	2004.088798
NC_003693.1	1988-07-01	1988.498634
NODE_0000137	1194-03-23	1194.223878
NODE_0000138	1258-01-29	1258.078839
NODE_0000139	1512-12-26	1512.983890
NC_016443.1	2010-12-15	2010.954795
NC_031766.1	2016-06-21	2016.471311
NODE_0000140	1364-03-29	1364.241697
NODE_0000141	1680-12-30	1680.995892
NC_011190.1	2007-09-16	2007.708219
NC_030651.1	2007-01-12	2007.031507
NODE_0000142	1495-04-14	1495.283873
NODE_0000143	1595-09-14	1595.703456
NC_039073.1	2016-05-23	2016.392077
NC_039077.1	2011-01-05	2011.012329
NODE_0000144	1645-09-08	1645.687274
NODE_0000145	1748-12-27	1748.986546
NC_005289.1	2002-04-30	2002.327397
NC_003003.1	2000-01-19	2000.050546
NODE_0000146	1699-05-29	1699.407127
NC_038760.1	2003-01-11	2003.028767
NC_023016.1	2008-05-13	2008.364754
NODE_0000147	1219-04-24	1219.311724
NODE_0000148	1270-06-06	1270.427510
NC_009757.1	2006-12-26	2006.984932
NODE_0000149	1329-09-19	1329.717464
NODE_0000150	1686-03-22	1686.221015
NC_020898.1	2007-01-08	2007.020548
NC_035214.1	2012-08-17	2012.627049
NODE_0000151	1737-06-28	1737.487771
NC_025479.2	2012-02-12	2012.116120
NC_035218.1	2007-01-12	2007.031507
NODE_0000152	1246-09-22	1246.724696
NODE_0000153	1302-11-21	1302.888680
NODE_0000154	1803-02-10	1803.110920
NC_003628.1	1993-01-14	1993.036986
NC_038320.1	2008-10-02	2008.752732
NODE_0000155	1352-01-06	1352.016391
NC_023676.1	2007-01-11	2007.028767
NODE_0000156	1700-06-09	1700.436292
NC_003005.1	2000-06-14	2000.452186
NC_029309.1	2007-01-06	2007.015068
